Region,Service,TimeStamp,Minimum,Average,Maximum
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 21:00:00,0.000169447990820596,0.000302308798422265,0.00058599931653589
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 22:00:00,0.000188230443745852,0.000296325202073394,0.000574365491047502
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 23:00:00,0.000163327204063535,0.000295445738063766,0.000513996975496411
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 00:00:00,0.000159169442486018,0.000297929051122182,0.000504939933307469
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 01:00:00,0.000166315084788948,0.000295833297865561,0.000508071109652519
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 02:00:00,0.000135139003396034,0.000300648759043589,0.000575704057700932
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 03:00:00,0.000143644446507096,0.000298812766074699,0.000544062466360629
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 04:00:00,0.000179459946230054,0.000305819036623667,0.000581258302554488
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 05:00:00,0.000158885922282934,0.000294503708215557,0.000570544949732721
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 06:00:00,0.000165510736405849,0.000294231968985412,0.000518198713268104
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 07:00:00,0.000163500243797898,0.000294029394631407,0.000516338273882866
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 08:00:00,0.00015938124852255,0.000298229273729271,0.000583555083721876
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 09:00:00,0.000159888993948698,0.000294210281986865,0.000524367298930883
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 10:00:00,0.000164314894936979,0.000299819031304508,0.000541553739458323
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 11:00:00,0.000183988874778152,0.000298746850982842,0.000535587058402598
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 12:00:00,0.000150662765372545,0.000295315829347179,0.000554897077381611
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 13:00:00,0.000166786555200815,0.000299799318389162,0.000510326796211302
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 14:00:00,0.00016043825307861,0.000301241545239199,0.000517504708841443
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 15:00:00,0.000160941644571722,0.000295796871087001,0.000544780816294645
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 16:00:00,0.00015910753281787,0.000298381324189704,0.000610168860293925
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 17:00:00,0.000163293385412544,0.000300322861249503,0.00052437495905906
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 18:00:00,0.000175564573146403,0.000299296330423116,0.000590623307384943
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 19:00:00,0.000175940478220582,0.000305296688218592,0.00156821822747588
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 20:00:00,0.000143655078036004,0.000306665807390179,0.000581409549340606
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 21:00:00,0.000164905970450491,0.000300367429244097,0.000571722351014614
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 22:00:00,0.000152416888158768,0.000297222359564432,0.000548361428081989
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/06/2022 23:00:00,0.000157203339040279,0.000361764538455641,0.000753344059921801
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 00:00:00,0.000171433901414275,0.000292308091445162,0.000510397832840681
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 01:00:00,0.000164384732488543,0.000298150484278623,0.000513096665963531
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 02:00:00,0.000166902784258127,0.000293131418490772,0.000551737076602876
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 03:00:00,0.000163919071201235,0.000294483394515059,0.00058927156496793
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 04:00:00,0.00016355348052457,0.000300355076330471,0.00058434302918613
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 05:00:00,0.000163101288489997,0.000293849042833789,0.000509896106086671
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 06:00:00,0.000173676456324756,0.000295518852453046,0.000531518319621682
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 07:00:00,0,0.0131703357218719,1.15033185482025
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 08:00:00,0,0.000395396395347266,0.00070980261079967
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 09:00:00,0,0.000367141003690883,0.000670203448910462
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 10:00:00,0,0.000264911369645924,0.000479228892608693
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 11:00:00,0,0.000269239960333388,0.000488319038413465
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 12:00:00,0,0.000265747538031596,0.000532550923526287
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 13:00:00,0,0.000274979441666175,0.00108796875237634
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 14:00:00,0,0.000265509283152189,0.000480090547353029
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 15:00:00,0,0.000264917743090193,0.000506837293505669
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 16:00:00,0,0.000260832901948129,0.000477427639998496
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 17:00:00,0,0.000264557567585021,0.000498012541548202
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 18:00:00,0,0.000257786609718472,0.000520795735064894
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 19:00:00,0,0.000268456467743687,0.000511477468535304
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 20:00:00,0,0.000260154236355423,0.000536239985376596
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 21:00:00,0,0.000266585814978993,0.000491145113483071
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 22:00:00,0,0.000264900149130237,0.000474279699847102
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/07/2022 23:00:00,0,0.000262558497565339,0.000489346077665687
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 00:00:00,0,0.00026434472621215,0.000498177413828671
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 01:00:00,0,0.000261968152969692,0.000520655517711451
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 02:00:00,0,0.000261053234589111,0.000482597339310144
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 03:00:00,0,0.000262992322798871,0.00051317677686089
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 04:00:00,0,0.000257646296428865,0.000481209913758855
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 05:00:00,0,0.000258861234850646,0.000454231491312385
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 06:00:00,0,0.000264135718827258,0.000519081158563495
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 07:00:00,0,0.000266611952448483,0.000487018958665431
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 08:00:00,0,0.000264211722022441,0.000461911736056209
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 09:00:00,0,0.000265439802024951,0.000508633116260171
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 10:00:00,0,0.000261309104205517,0.000475939223542809
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 11:00:00,0,0.000266110908705324,0.000522201834246516
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 12:00:00,0,0.000259254631284608,0.00045751721451157
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 13:00:00,0,0.000267124011872271,0.000579096004366875
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 14:00:00,0,0.000260384956534212,0.000495897931978106
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 15:00:00,0,0.000266216587224455,0.000475219404324889
